overlay_group_id,overlay_priority,basis_name,basis_file,basis_path,floor_hint,insert_x,insert_y,xscale,yscale,rotation,is_identity_insert,drawing_count,facility_count,sample_drawings,review_note
x-plan_1_-68693.0379127_-64572.7175159_1_1_0,D_FLOOR_PLAN_WITH_FACILITIES,x-plan_1층,x-plan_1층.dwg,..\XREF\x-plan_1층.dwg,1F,-68693.0379127,-64572.7175159,1,1,0,False,1,10,M73-201~206 경유배관 평면도 (전산센터A).dxf,Apply inverse insert/scale/rotation before comparing with basis coordinates.
x-plan_2_-161727.325816_-79956.9449313_1_1_0,D_FLOOR_PLAN_WITH_FACILITIES,x-plan_2층,x-plan_2층.dwg,..\XREF\x-plan_2층.dwg,2F,-161727.325816,-79956.9449313,1,1,0,False,1,10,M73-201~206 경유배관 평면도 (전산센터A).dxf,Apply inverse insert/scale/rotation before comparing with basis coordinates.
x-plan_3_-287877.325816_-79956.9449313_1_1_0,D_FLOOR_PLAN_WITH_FACILITIES,x-plan_3층,x-plan_3층.dwg,..\XREF\x-plan_3층.dwg,3F,-287877.325816,-79956.9449313,1,1,0,False,1,10,M73-201~206 경유배관 평면도 (전산센터A).dxf,Apply inverse insert/scale/rotation before comparing with basis coordinates.
x-plan_4_-414027.325816_-79956.9449313_1_1_0,D_FLOOR_PLAN_WITH_FACILITIES,x-plan_4층,x-plan_4층.dwg,..\XREF\x-plan_4층.dwg,4F,-414027.325816,-79956.9449313,1,1,0,False,1,10,M73-201~206 경유배관 평면도 (전산센터A).dxf,Apply inverse insert/scale/rotation before comparing with basis coordinates.
x-plan_5_-540177.325816_-79956.9449313_1_1_0,D_FLOOR_PLAN_WITH_FACILITIES,x-plan_5층,x-plan_5층.dwg,..\XREF\x-plan_5층.dwg,5F,-540177.325816,-79956.9449313,1,1,0,False,1,10,M73-201~206 경유배관 평면도 (전산센터A).dxf,Apply inverse insert/scale/rotation before comparing with basis coordinates.
x-plan_6_-666327.325816_-79956.9449313_1_1_0,D_FLOOR_PLAN_WITH_FACILITIES,x-plan_6층,x-plan_6층.dwg,..\XREF\x-plan_6층.dwg,6F,-666327.325816,-79956.9449313,1,1,0,False,1,10,M73-201~206 경유배관 평면도 (전산센터A).dxf,Apply inverse insert/scale/rotation before comparing with basis coordinates.
x-plan__-792477.325816_-79956.9449313_1_1_0,D_FLOOR_PLAN_WITH_FACILITIES,x-plan_옥탑층,x-plan_옥탑층.dwg,..\XREF\x-plan_옥탑층.dwg,ROOF,-792477.325816,-79956.9449313,1,1,0,False,1,10,M73-201~206 경유배관 평면도 (전산센터A).dxf,Apply inverse insert/scale/rotation before comparing with basis coordinates.
x-plan__-918627.325816_-79956.9449313_1_1_0,D_FLOOR_PLAN_WITH_FACILITIES,x-plan_지붕층,x-plan_지붕층.dwg,..\XREF\x-plan_지붕층.dwg,ROOF,-918627.325816,-79956.9449313,1,1,0,False,1,10,M73-201~206 경유배관 평면도 (전산센터A).dxf,Apply inverse insert/scale/rotation before comparing with basis coordinates.
x-plan_252300_2.13622116e-08_1_1_0,D_FLOOR_PLAN_WITH_FACILITIES,x-plan,x-plan.dwg,..\XREF\x-plan.dwg,,252300,2.13622116e-08,1,1,0,False,1,9,M53-101~107 자동제어 평면도 (전산센터A).dxf,Apply inverse insert/scale/rotation before comparing with basis coordinates.
x-plan_3_176172.675617_-85956.9462162_1_1_0,D_FLOOR_PLAN_WITH_FACILITIES,x-plan_3층,x-plan_3층.dwg,..\XREF\x-plan_3층.dwg,3F,176172.675617,-85956.9462162,1,1,0,False,1,9,M53-101~107 자동제어 평면도 (전산센터A).dxf,Apply inverse insert/scale/rotation before comparing with basis coordinates.
x-plan_4_50022.675617_-85956.9462162_1_1_0,D_FLOOR_PLAN_WITH_FACILITIES,x-plan_4층,x-plan_4층.dwg,..\XREF\x-plan_4층.dwg,4F,50022.675617,-85956.9462162,1,1,0,False,1,9,M53-101~107 자동제어 평면도 (전산센터A).dxf,Apply inverse insert/scale/rotation before comparing with basis coordinates.
x-plan_5_-76127.324383_-85956.9462162_1_1_0,D_FLOOR_PLAN_WITH_FACILITIES,x-plan_5층,x-plan_5층.dwg,..\XREF\x-plan_5층.dwg,5F,-76127.324383,-85956.9462162,1,1,0,False,1,9,M53-101~107 자동제어 평면도 (전산센터A).dxf,Apply inverse insert/scale/rotation before comparing with basis coordinates.
x-plan_6_-622777.325816_-85956.9449313_1_1_0,D_FLOOR_PLAN_WITH_FACILITIES,x-plan_6층,x-plan_6층.dwg,..\XREF\x-plan_6층.dwg,6F,-622777.325816,-85956.9449313,1,1,0,False,1,9,M160-105 지상6층 위생배관 열선 평면도 (전산센터A).dxf,Apply inverse insert/scale/rotation before comparing with basis coordinates.
x-plan_6_-202277.324383_-85956.9462162_1_1_0,D_FLOOR_PLAN_WITH_FACILITIES,x-plan_6층,x-plan_6층.dwg,..\XREF\x-plan_6층.dwg,6F,-202277.324383,-85956.9462162,1,1,0,False,1,9,M53-101~107 자동제어 평면도 (전산센터A).dxf,Apply inverse insert/scale/rotation before comparing with basis coordinates.
x-plan_2_-343957.323437_-131450.781623_1_1_0,D_FLOOR_PLAN_WITH_FACILITIES,x-plan_2층,x-plan_2층.dwg,..\XREF\x-plan_2층.dwg,2F,-343957.323437,-131450.781623,1,1,0,False,1,8,M73-207 보조 유류탱크실 경유배관 평면도 (전산센터A).dxf,Apply inverse insert/scale/rotation before comparing with basis coordinates.
x-plan_2_-383147.048621_-131450.781623_1_1_0,D_FLOOR_PLAN_WITH_FACILITIES,x-plan_2층,x-plan_2층.dwg,..\XREF\x-plan_2층.dwg,2F,-383147.048621,-131450.781623,1,1,0,False,1,8,M73-207 보조 유류탱크실 경유배관 평면도 (전산센터A).dxf,Apply inverse insert/scale/rotation before comparing with basis coordinates.
x-plan_2_20098.8052496_21916.7874595_0.0333333333333_0.0333333333333_0,D_FLOOR_PLAN_WITH_FACILITIES,x-plan_2층,x-plan_2층.dwg,..\XREF\x-plan_2층.dwg,2F,20098.8052496,21916.7874595,0.0333333333333,0.0333333333333,0,False,1,8,M73-207 보조 유류탱크실 경유배관 평면도 (전산센터A).dxf,Apply inverse insert/scale/rotation before comparing with basis coordinates.
x-pit_36900.0000741_21817.9999786_0.0333333333333_0.0333333333333_0,D_FLOOR_PLAN_WITH_FACILITIES,X-PIT층,x-plan_PIT층.dwg,.\XREF\x-plan_PIT층.dwg,PIT,36900.0000741,21817.9999786,0.0333333333333,0.0333333333333,0,False,1,7,M42-108~111 위생배관 평면도 (운영센터).dxf,Apply inverse insert/scale/rotation before comparing with basis coordinates.
x-plan_1_-29013.448889_-14968.0222364_1_1_0,D_FLOOR_PLAN_WITH_FACILITIES,x-plan_1층,x-plan_1층.dwg,..\XREF\x-plan_1층.dwg,1F,-29013.448889,-14968.0222364,1,1,0,False,1,7,M42-108~111 위생배관 평면도 (운영센터).dxf,Apply inverse insert/scale/rotation before comparing with basis coordinates.
x-plan_1_1_156010_87272.0000856_0.133333333333_0.133333333333_0,D_FLOOR_PLAN_WITH_FACILITIES,x-plan_1층1,x-plan_1층.dwg,..\XREF\x-plan_1층.dwg,1F,156010,87272.0000856,0.133333333333,0.133333333333,0,False,1,7,M42-108~111 위생배관 평면도 (운영센터).dxf,Apply inverse insert/scale/rotation before comparing with basis coordinates.
x-plan_2_-113113.448889_-14968.0222364_1_1_0,D_FLOOR_PLAN_WITH_FACILITIES,x-plan_2층,x-plan_2층.dwg,..\XREF\x-plan_2층.dwg,2F,-113113.448889,-14968.0222364,1,1,0,False,1,7,M42-108~111 위생배관 평면도 (운영센터).dxf,Apply inverse insert/scale/rotation before comparing with basis coordinates.
x-plan_2_-525126.782361_-116043.648012_2_2_0,D_FLOOR_PLAN_WITH_FACILITIES,x-plan_2층,x-plan_2층.dwg,..\XREF\x-plan_2층.dwg,2F,-525126.782361,-116043.648012,2,2,0,False,1,7,M42-108~111 위생배관 평면도 (운영센터).dxf,Apply inverse insert/scale/rotation before comparing with basis coordinates.
x-plan_2_-516421.788627_-64005.3686021_2_2_0,D_FLOOR_PLAN_WITH_FACILITIES,x-plan_2층,x-plan_2층.dwg,..\XREF\x-plan_2층.dwg,2F,-516421.788627,-64005.3686021,2,2,0,False,1,7,M42-108~111 위생배관 평면도 (운영센터).dxf,Apply inverse insert/scale/rotation before comparing with basis coordinates.
x-plan_2_-526327.684888_-115860.548036_2_2_0,D_FLOOR_PLAN_WITH_FACILITIES,x-plan_2층,x-plan_2층.dwg,..\XREF\x-plan_2층.dwg,2F,-526327.684888,-115860.548036,2,2,0,False,1,7,M42-108~111 위생배관 평면도 (운영센터).dxf,Apply inverse insert/scale/rotation before comparing with basis coordinates.
x-plan_2_1_291727.59515_87272.0000856_0.133333333333_0.133333333333_0,D_FLOOR_PLAN_WITH_FACILITIES,x-plan_2층1,x-plan_2층.dwg,..\XREF\x-plan_2층.dwg,2F,291727.59515,87272.0000856,0.133333333333,0.133333333333,0,False,1,7,M42-108~111 위생배관 평면도 (운영센터).dxf,Apply inverse insert/scale/rotation before comparing with basis coordinates.
x-plan_3_-197213.448889_-14968.0222364_1_1_0,D_FLOOR_PLAN_WITH_FACILITIES,x-plan_3층,x-plan_3층.dwg,..\XREF\x-plan_3층.dwg,3F,-197213.448889,-14968.0222364,1,1,0,False,1,7,M42-108~111 위생배관 평면도 (운영센터).dxf,Apply inverse insert/scale/rotation before comparing with basis coordinates.
x-plan_3_1_426287.59515_87272.0000856_0.133333333333_0.133333333333_0,D_FLOOR_PLAN_WITH_FACILITIES,x-plan_3층1,x-plan_3층.dwg,..\XREF\x-plan_3층.dwg,3F,426287.59515,87272.0000856,0.133333333333,0.133333333333,0,False,1,7,M42-108~111 위생배관 평면도 (운영센터).dxf,Apply inverse insert/scale/rotation before comparing with basis coordinates.
x-plan_pit_100219.908092_-38195.5923271_1_1_0,D_FLOOR_PLAN_WITH_FACILITIES,x-plan_PIT층,x-plan_PIT층.dwg,..\XREF\x-plan_PIT층.dwg,PIT,100219.908092,-38195.5923271,1,1,0,False,1,7,M42-108~111 위생배관 평면도 (운영센터).dxf,Apply inverse insert/scale/rotation before comparing with basis coordinates.
x-plan_pit_100219.908092_-51831.9233934_1_1_0,D_FLOOR_PLAN_WITH_FACILITIES,x-plan_PIT층,x-plan_PIT층.dwg,..\XREF\x-plan_PIT층.dwg,PIT,100219.908092,-51831.9233934,1,1,0,False,1,7,M42-108~111 위생배관 평면도 (운영센터).dxf,Apply inverse insert/scale/rotation before comparing with basis coordinates.
x-2f-plan_0_n-washer_49.9999999972_79.9999999999_-1_1_180,D_FLOOR_PLAN_WITH_FACILITIES,X-2F-PLAN$0$N-washer,Acad:XRef,Acad:XRef,2F,49.9999999972,79.9999999999,-1,1,180,False,6,5,A-971 2층 펜스(트랠리스) 상세도.dxf | XR-배치도.dxf | XR-전기실 확대평면도.dxf | x-plan_2층.dxf | XR-배치도.dxf | XR-배치도.dxf,Apply inverse insert/scale/rotation before comparing with basis coordinates.
x-1f-plan_0_hh-5.5-20_14302.9733026_32549.5084738_-1_1_180,D_FLOOR_PLAN_WITH_FACILITIES,X-1F-PLAN$0$HH-5.5-20,Acad:XRef,Acad:XRef,1F,14302.9733026,32549.5084738,-1,1,180,False,1,5,XR-전기실 확대평면도.dxf,Apply inverse insert/scale/rotation before comparing with basis coordinates.
x-plan_522812.163327_76363.2201339_0.12_0.12_0,D_FLOOR_PLAN_WITH_FACILITIES,x-plan 배치도,x-plan 배치도.dwg,..\XREF\x-plan 배치도.dwg,SITE,522812.163327,76363.2201339,0.12,0.12,0,False,1,4,M82-101~105 지열 평면도.dxf,Apply inverse insert/scale/rotation before comparing with basis coordinates.
x-plan_206518.053479_-88184.2708241_1_1_0,D_FLOOR_PLAN_WITH_FACILITIES,x-plan 배치도,x-plan 배치도.dwg,..\XREF\x-plan 배치도.dwg,SITE,206518.053479,-88184.2708241,1,1,0,False,1,4,M82-101~105 지열 평면도.dxf,Apply inverse insert/scale/rotation before comparing with basis coordinates.
x-plan_1_-108572.625976_-23710.4282941_1_1_0,D_FLOOR_PLAN_WITH_FACILITIES,x-plan_1층,x-plan_1층.dwg,..\XREF\x-plan_1층.dwg,1F,-108572.625976,-23710.4282941,1,1,0,False,1,4,M33-101~102 확대 냉난방덕트 평면도 (운영센터).dxf,Apply inverse insert/scale/rotation before comparing with basis coordinates.
x-plan_1_-142886.943213_-56362.4268957_1_1_0,D_FLOOR_PLAN_WITH_FACILITIES,x-plan_1층,x-plan_1층.dwg,..\XREF\x-plan_1층.dwg,1F,-142886.943213,-56362.4268957,1,1,0,False,1,4,M33-101~102 확대 냉난방덕트 평면도 (운영센터).dxf,Apply inverse insert/scale/rotation before comparing with basis coordinates.
x-plan_1_468998.185336_-68869.9460631_1_1_0,D_FLOOR_PLAN_WITH_FACILITIES,x-plan_1층,x-plan_1층.dwg,..\XREF\x-plan_1층.dwg,1F,468998.185336,-68869.9460631,1,1,0,False,1,4,M82-101~105 지열 평면도.dxf,Apply inverse insert/scale/rotation before comparing with basis coordinates.
x-plan_1_550250.914976_-86458.1293597_1_1_0,D_FLOOR_PLAN_WITH_FACILITIES,x-plan_1층,x-plan_1층.dwg,..\XREF\x-plan_1층.dwg,1F,550250.914976,-86458.1293597,1,1,0,False,1,4,M82-101~105 지열 평면도.dxf,Apply inverse insert/scale/rotation before comparing with basis coordinates.
x-plan_1_592300.914976_-86458.1293597_1_1_0,D_FLOOR_PLAN_WITH_FACILITIES,x-plan_1층,x-plan_1층.dwg,..\XREF\x-plan_1층.dwg,1F,592300.914976,-86458.1293597,1,1,0,False,1,4,M82-101~105 지열 평면도.dxf,Apply inverse insert/scale/rotation before comparing with basis coordinates.
x-plan_1_1_56980_43636.0000428_0.0666666666667_0.0666666666667_0,D_FLOOR_PLAN_WITH_FACILITIES,x-plan_1층1,x-plan_1층.dwg,..\XREF\x-plan_1층.dwg,1F,56980,43636.0000428,0.0666666666667,0.0666666666667,0,False,1,4,M33-101~102 확대 냉난방덕트 평면도 (운영센터).dxf,Apply inverse insert/scale/rotation before comparing with basis coordinates.
x-plan_2_-286247.588433_-65432.8689533_1_1_0,D_FLOOR_PLAN_WITH_FACILITIES,x-plan_2층,x-plan_2층.dwg,..\XREF\x-plan_2층.dwg,2F,-286247.588433,-65432.8689533,1,1,0,False,1,4,M33-101~102 확대 냉난방덕트 평면도 (운영센터).dxf,Apply inverse insert/scale/rotation before comparing with basis coordinates.
x-plan_2_-333944.755577_-77045.6132844_1_1_0,D_FLOOR_PLAN_WITH_FACILITIES,x-plan_2층,x-plan_2층.dwg,..\XREF\x-plan_2층.dwg,2F,-333944.755577,-77045.6132844,1,1,0,False,1,4,M42-201~202 위생 확대배관 평면도 (운영센터).dxf,Apply inverse insert/scale/rotation before comparing with basis coordinates.
x-plan_2_1_124838.797575_43636.0000428_0.0666666666667_0.0666666666667_0,D_FLOOR_PLAN_WITH_FACILITIES,x-plan_2층1,x-plan_2층.dwg,..\XREF\x-plan_2층.dwg,2F,124838.797575,43636.0000428,0.0666666666667,0.0666666666667,0,False,1,4,M33-101~102 확대 냉난방덕트 평면도 (운영센터).dxf,Apply inverse insert/scale/rotation before comparing with basis coordinates.
x-plan_3_-251263.448889_-14968.0222364_1_1_0,D_FLOOR_PLAN_WITH_FACILITIES,x-plan_3층,x-plan_3층.dwg,..\XREF\x-plan_3층.dwg,3F,-251263.448889,-14968.0222364,1,1,0,False,1,4,M150-101 이중바닥시스템 설치 평면도 (운영센터).dxf,Apply inverse insert/scale/rotation before comparing with basis coordinates.
x-plan_3_1_384237.59515_86944.6128023_0.133333333333_0.133333333333_0,D_FLOOR_PLAN_WITH_FACILITIES,x-plan_3층1,x-plan_3층.dwg,..\XREF\x-plan_3층.dwg,3F,384237.59515,86944.6128023,0.133333333333,0.133333333333,0,False,1,4,M150-101 이중바닥시스템 설치 평면도 (운영센터).dxf,Apply inverse insert/scale/rotation before comparing with basis coordinates.
x-plan_6_-159047.888273_-12829.131899_0.16_0.16_0,D_FLOOR_PLAN_WITH_FACILITIES,x-plan_6층,x-plan_6층.dwg,..\XREF\x-plan_6층.dwg,6F,-159047.888273,-12829.131899,0.16,0.16,0,False,3,1,"M12-109~114 지상6층, 옥탑층 기계실 배관 평면도 (전산센터A).dxf | M130-102~105 지상6층,옥탑층 기계실 수평배관 방진 평면도-1~2 (전산센터A).dxf | M160-101~104 지상6층,옥탑층 기계실 배관 열선 평면도-1~2 (전산센터A).dxf",Apply inverse insert/scale/rotation before comparing with basis coordinates.
x-plan_6_-74947.8882732_-12829.131899_0.16_0.16_0,D_FLOOR_PLAN_WITH_FACILITIES,x-plan_6층,x-plan_6층.dwg,..\XREF\x-plan_6층.dwg,6F,-74947.8882732,-12829.131899,0.16,0.16,0,False,3,1,"M12-109~114 지상6층, 옥탑층 기계실 배관 평면도 (전산센터A).dxf | M130-102~105 지상6층,옥탑층 기계실 수평배관 방진 평면도-1~2 (전산센터A).dxf | M160-101~104 지상6층,옥탑층 기계실 배관 열선 평면도-1~2 (전산센터A).dxf",Apply inverse insert/scale/rotation before comparing with basis coordinates.
x-plan_6___-1071.76155515_-17458.3012497_1_1_0,D_FLOOR_PLAN_WITH_FACILITIES,x-plan_6층_기계실 배관,x-plan_6층_기계실 배관.dwg,..\XREF\x-plan_6층_기계실 배관.dwg,6F,-1071.76155515,-17458.3012497,1,1,0,False,3,1,"M12-109~114 지상6층, 옥탑층 기계실 배관 평면도 (전산센터A).dxf | M130-102~105 지상6층,옥탑층 기계실 수평배관 방진 평면도-1~2 (전산센터A).dxf | M160-101~104 지상6층,옥탑층 기계실 배관 열선 평면도-1~2 (전산센터A).dxf",Apply inverse insert/scale/rotation before comparing with basis coordinates.
x-plan_6___36028.2384449_-17458.3012497_1_1_0,D_FLOOR_PLAN_WITH_FACILITIES,x-plan_6층_기계실 배관,x-plan_6층_기계실 배관.dwg,..\XREF\x-plan_6층_기계실 배관.dwg,6F,36028.2384449,-17458.3012497,1,1,0,False,3,1,"M12-109~114 지상6층, 옥탑층 기계실 배관 평면도 (전산센터A).dxf | M130-102~105 지상6층,옥탑층 기계실 수평배관 방진 평면도-1~2 (전산센터A).dxf | M160-101~104 지상6층,옥탑층 기계실 배관 열선 평면도-1~2 (전산센터A).dxf",Apply inverse insert/scale/rotation before comparing with basis coordinates.
x-plan_1_-20000_0_1_1_0,D_FLOOR_PLAN_WITH_FACILITIES,x-plan_1층,X-PLAN_1층.DWG,..\XREF\X-PLAN_1층.DWG,1F,-20000,0,1,1,0,False,1,1,M04-004 옥외배관 평면도 (전산동A).dxf,Apply inverse insert/scale/rotation before comparing with basis coordinates.
x-plan_2_-159803.58499_-24805.5679059_1_1_0,D_FLOOR_PLAN_WITH_FACILITIES,x-plan_2층,x-plan_2층.dwg,..\XREF\x-plan_2층.dwg,2F,-159803.58499,-24805.5679059,1,1,0,False,1,1,M25-101~102 지상2층 전기바닥난방 평면도 (운영센터).dxf,Apply inverse insert/scale/rotation before comparing with basis coordinates.
x-plan_2_-167719.676685_-10374.3057793_1_1_0,D_FLOOR_PLAN_WITH_FACILITIES,x-plan_2층,x-plan_2층.dwg,..\XREF\x-plan_2층.dwg,2F,-167719.676685,-10374.3057793,1,1,0,False,1,1,M25-101~102 지상2층 전기바닥난방 평면도 (운영센터).dxf,Apply inverse insert/scale/rotation before comparing with basis coordinates.
x-plan_2_1_231786.64474_88990.2145467_0.0666666666667_0.0666666666667_0,D_FLOOR_PLAN_WITH_FACILITIES,x-plan_2층1,x-plan_2층.dwg,..\XREF\x-plan_2층.dwg,2F,231786.64474,88990.2145467,0.0666666666667,0.0666666666667,0,False,1,1,M25-101~102 지상2층 전기바닥난방 평면도 (운영센터).dxf,Apply inverse insert/scale/rotation before comparing with basis coordinates.
x-plan_6___-125089.114913_-4030.73368381_1_1_0,D_FLOOR_PLAN_WITH_FACILITIES,x-plan_6층_기계실 배관,x-plan_6층_기계실 배관.dwg,..\XREF\x-plan_6층_기계실 배관.dwg,6F,-125089.114913,-4030.73368381,1,1,0,False,1,1,"M12-109~114 지상6층, 옥탑층 기계실 배관 평면도 (전산센터A).dxf",Apply inverse insert/scale/rotation before comparing with basis coordinates.
x-plan_6___43110.8850871_-4030.73368381_1_1_0,D_FLOOR_PLAN_WITH_FACILITIES,x-plan_6층_기계실 배관,x-plan_6층_기계실 배관.dwg,..\XREF\x-plan_6층_기계실 배관.dwg,6F,43110.8850871,-4030.73368381,1,1,0,False,1,1,"M12-109~114 지상6층, 옥탑층 기계실 배관 평면도 (전산센터A).dxf",Apply inverse insert/scale/rotation before comparing with basis coordinates.
x-plan_6___167128.238445_-17458.3012497_1_1_0,D_FLOOR_PLAN_WITH_FACILITIES,x-plan_6층_기계실 배관,x-plan_6층_기계실 배관.dwg,..\XREF\x-plan_6층_기계실 배관.dwg,6F,167128.238445,-17458.3012497,1,1,0,False,1,1,"M12-109~114 지상6층, 옥탑층 기계실 배관 평면도 (전산센터A).dxf",Apply inverse insert/scale/rotation before comparing with basis coordinates.
x-plan_6___204228.238445_-17458.3012497_1_1_0,D_FLOOR_PLAN_WITH_FACILITIES,x-plan_6층_기계실 배관,x-plan_6층_기계실 배관.dwg,..\XREF\x-plan_6층_기계실 배관.dwg,6F,204228.238445,-17458.3012497,1,1,0,False,1,1,"M12-109~114 지상6층, 옥탑층 기계실 배관 평면도 (전산센터A).dxf",Apply inverse insert/scale/rotation before comparing with basis coordinates.
x-plan__94934.1117268_-12829.131899_0.16_0.16_0,D_FLOOR_PLAN_WITH_FACILITIES,x-plan_옥탑층,x-plan_옥탑층.dwg,..\XREF\x-plan_옥탑층.dwg,6F,94934.1117268,-12829.131899,0.16,0.16,0,False,1,1,"M12-109~114 지상6층, 옥탑층 기계실 배관 평면도 (전산센터A).dxf",Apply inverse insert/scale/rotation before comparing with basis coordinates.
x-plan__179034.111727_-12829.131899_0.16_0.16_0,D_FLOOR_PLAN_WITH_FACILITIES,x-plan_옥탑층,x-plan_옥탑층.dwg,..\XREF\x-plan_옥탑층.dwg,6F,179034.111727,-12829.131899,0.16,0.16,0,False,1,1,"M12-109~114 지상6층, 옥탑층 기계실 배관 평면도 (전산센터A).dxf",Apply inverse insert/scale/rotation before comparing with basis coordinates.
xr-_0_0_1_1_0,E_OTHER_WITH_FACILITIES,XR-장비 배치도,XR-장비 배치도.dwg,XR-장비 배치도.dwg,SITE,0,0,1,1,0,True,16,289,E-G03_전력간선설비 평면도(HV).dxf | E-H03_전력간선설비 평면도(LV).dxf | E-L03_전력간선설비 평면도(IT).dxf | E-M04_전력간선설비 평면도(건물).dxf | E-Q03_전등설비 평면도.dxf | E-V01_전기실 접지설비 평면도.dxf | E-X01_옥외 전기차 충전설비 평면도.dxf | E-G03_전력간선설비 평면도(HV).dxf,Can be overlaid directly on basis coordinates.
xr-_0_-0.000642462808173_1_1_0,E_OTHER_WITH_FACILITIES,XR-장비 배치도,XR-장비 배치도.dwg,XR-장비 배치도.dwg,SITE,0,-0.000642462808173,1,1,0,False,2,235,E-J03_전력간선설비 평면도(BUS DUCT).dxf | E-J03_전력간선설비 평면도(BUS DUCT).dxf,Apply inverse insert/scale/rotation before comparing with basis coordinates.
xr-_0_-0.000642457394861_1_1_0,E_OTHER_WITH_FACILITIES,XR-장비 배치도,XR-장비 배치도.dwg,XR-장비 배치도.dwg,SITE,0,-0.000642457394861,1,1,0,False,2,127,E-I03_전력간선설비 평면도(UPS).dxf | E-I03_전력간선설비 평면도(UPS).dxf,Apply inverse insert/scale/rotation before comparing with basis coordinates.
xr-_0_356400.000642_1_1_0,E_OTHER_WITH_FACILITIES,XR-장비 배치도,XR-장비 배치도.dwg,XR-장비 배치도.dwg,SITE,0,356400.000642,1,1,0,False,2,48,E-K02_AC & DC Control 전원설비 평면도.dxf | E-K02_AC & DC Control 전원설비 평면도.dxf,Apply inverse insert/scale/rotation before comparing with basis coordinates.
cwu_107819.064148_678183.02016_1_1_180,E_OTHER_WITH_FACILITIES,CWU장비,Acad:XRef,Acad:XRef,,107819.064148,678183.02016,1,1,180,False,2,31,E-L03_전력간선설비 평면도(IT).dxf | E-N01_IT 동력설비 평면도.dxf,Apply inverse insert/scale/rotation before comparing with basis coordinates.
cwu_104673.064148_678183.02016_1_1_180,E_OTHER_WITH_FACILITIES,CWU장비,Acad:XRef,Acad:XRef,,104673.064148,678183.02016,1,1,180,False,2,31,E-L03_전력간선설비 평면도(IT).dxf | E-N01_IT 동력설비 평면도.dxf,Apply inverse insert/scale/rotation before comparing with basis coordinates.
cwu_110965.064148_678183.02016_1_1_180,E_OTHER_WITH_FACILITIES,CWU장비,Acad:XRef,Acad:XRef,,110965.064148,678183.02016,1,1,180,False,2,31,E-L03_전력간선설비 평면도(IT).dxf | E-N01_IT 동력설비 평면도.dxf,Apply inverse insert/scale/rotation before comparing with basis coordinates.
cwu_118619.064148_678183.02016_1_1_180,E_OTHER_WITH_FACILITIES,CWU장비,Acad:XRef,Acad:XRef,,118619.064148,678183.02016,1,1,180,False,2,31,E-L03_전력간선설비 평면도(IT).dxf | E-N01_IT 동력설비 평면도.dxf,Apply inverse insert/scale/rotation before comparing with basis coordinates.
cwu_115473.064148_678183.02016_1_1_180,E_OTHER_WITH_FACILITIES,CWU장비,Acad:XRef,Acad:XRef,,115473.064148,678183.02016,1,1,180,False,2,31,E-L03_전력간선설비 평면도(IT).dxf | E-N01_IT 동력설비 평면도.dxf,Apply inverse insert/scale/rotation before comparing with basis coordinates.
cwu_121765.064148_678183.02016_1_1_180,E_OTHER_WITH_FACILITIES,CWU장비,Acad:XRef,Acad:XRef,,121765.064148,678183.02016,1,1,180,False,2,31,E-L03_전력간선설비 평면도(IT).dxf | E-N01_IT 동력설비 평면도.dxf,Apply inverse insert/scale/rotation before comparing with basis coordinates.
cwu_129419.064148_678183.02016_1_1_180,E_OTHER_WITH_FACILITIES,CWU장비,Acad:XRef,Acad:XRef,,129419.064148,678183.02016,1,1,180,False,2,31,E-L03_전력간선설비 평면도(IT).dxf | E-N01_IT 동력설비 평면도.dxf,Apply inverse insert/scale/rotation before comparing with basis coordinates.
